dataset_idx,example_idx,text,possible_scores,score
11,126,"This is a great local place for the neighborhood. There aren't many general shops or convenience stores within walking distance, so Rolliers is my go-to store. Their employees (beyond the local teens at the registers) are very friendly and knowledgeable. I've never had any problems finding plumbing, storage, or cleaning supplies.","[2, 1, 0]",2
11,115,Yes the pizza is the best in the burgh.  But don't don't forget the wings.  They also have the best wings in the burgh.  They don't deliver.  They don't have to.  I'd drive for miles.,"[2, 1, 0]",1
11,72,"This spot was the light of my life for about 3 solid weeks. From the first bite I could tell that parting ways with Pittsburgh would be heartbreaking. After driving out of pittsburgh and paying my friend for his leftover half a sandwich, I knew that id made a special connection. To that bacon egg and cheese waiting for me, I miss xou and cant wait to hold xou again.","[2, 1, 0]",1
11,43,Had lunch with my wife. The quality of the sushi was quite good. My wife had some tempura that was fabulous. Service was friendly and quick. We really enjoyed our lunch. We will be back.,"[2, 1, 0]",1
11,163,"Love their coffee.\nThey need to add help in the morning.\nWith all the moms and high school kids ordering double latte whatever's there is a line to the door from 7:45 to 9:00.\nI'm not going to wait for ten minutes for a cup of plain coffee.\nUsually buy beans there and make at home. But now when I want to stop in to grab a cup to go, I go elsewherel\nThey should have someone who only takes straight coffe orders. They would get more business.","[2, 1, 0]",1
11,159,"Its americanized, but pretty tasty! I love the fried rice and usually just get that. We were getting takeout once and waited at the bar, and the bartender gave us free tastes of the lychee cocktail while we waited! And that was tasty too!\n\nIts also never crowded, its quiet and the service is consistently not bad. \n\nAll that being said though, there isn't really anything special about this place. Its just kind of...eh... Best as take out.","[2, 1, 0]",1
11,29,Worst climbing gym I have ever been to. Customer service was a joke. Wall appears as if a boy scout went ham with a few sheets of plywood back in the 80s and then did nothing since then. Holds are prehistoric and grimy. Setting is subpar. Insurance doesn't allow for people who can't belay to be belayed? Better off climbing the outside of the building for a good pump..,"[2, 1, 0]",1
11,234,"My man does it again.  Have taken 5 jackets to him now to tailor.  He has advised me on brands to buy that fit my build, told me to pass on tailoring pieces that will never fit me correctly, and repeatedly deliver quality work.  Highly recommend.","[2, 1, 0]",1
11,14,"Pass on this place, there are better restaurants mere feet away.\n\nThe menu here is too large, which is a sure sign none of the food is going to be good.  And, its not good.  Some of the salads are alright, but its just not good food.\n\nThe service is friendly and prompt, but the beer is over priced.  They do have a good selection though.\n\nThis place is open late if you need a bite to eat, but there are so much better options out there.","[2, 1, 0]",1
12,487,"the model allows the exact solution in the framework of the kinetic equation . the static current response in the second order of electric field
 is obtained .","[1, 0]",0
12,60,"the accretion histories may differ dramatically .
 high - mass stars build up in the central parts of dense , cluster - forming cloud regions .
 they begin to form in the early phases of cluster evolution , and continue to grow at a high rate until the available gas is exhausted or expelled by feedback .","[1, 0]",1
12,85,this allows us to obtain simple analytic expressions for the pulse propagation properties using a generalization of the binary collision approximation introduced in our earlier work [ phys .,"[1, 0]",0
12,347,"the solution is asymptotically rn - ads in the uv and ads@xmath1 in the ir .
 we discuss the thermodynamical aspects of the solution .
 the fermionic susceptibilities are shown to deviate from the free fermionic limits at asymptotic temperatures despite the asymptotically free nature of the gauge coupling at the boundary .","[1, 0]",0
12,88,"we show that this possibility is severely constrained by primordial nucleosynthesis , stellar evolution and the thermalization of the cosmic microwave background .","[1, 0]",0
12,445,there is no need for an additional contribution from hard processes usually considered in the models based on the number of the nucleon participants .,"[1, 0]",0
12,378,"the structural parameters of our simulated disks settle down quickly , and after redshift @xmath0 the galaxies evolve to become only slightly flatter .","[1, 0]",1
12,238,"the lamb shift hamiltonian is diagonal in the singlet - triplet basis , and results in a singlet - triplet energy splitting physically indistinguishable from an exchange interaction .","[1, 0]",0
12,329,"the aim is for proof engineers to reason about the full semantics of real - world systems code productively and equationally , while retaining the interoperability","[1, 0]",0
12,34,", produced by the adiabatic growth of dm around pregalactic imbhs , would be bright sources of gamma - rays , which could be easily detected with large field - of - view gamma - ray experiments such as glast , and further studied with smaller field - of - view , larger - area experiments like air cherenkov telescopes cangaroo , hess , magic and veritas .","[1, 0]",0
12,219,"a number of statistical algorithms are investigated for computing secondary uncertainty .
 numerous challenges such as loading large data onto hardware with limited memory and organising it are addressed .","[1, 0]",0
12,217,"then we move in section 2 to a presentation of cancellation diagrams and show how they can be used computationally . in section 3 we give a formal algebraic presentation of the concept of _ group computation structure _ , which is based on the standard notions of free group and conjugacy .","[1, 0]",0
12,261,the object allows us to study accretion and disk physics at the extreme and can be seen as free - floating analog of accreting planets that orbit stars .,"[1, 0]",1
12,293,the difference between the bohmian velocity of the unperturbed state and the measured one is predicted to be much smaller than @xmath0 in a large range of parameters .,"[1, 0]",0
12,141,we find an explicit solution of the bfkl equation for the octet channel for arbitrary momentum transfers and investigate the intercepts of the regge singularities in this channel . as an important result we find that the universal collinear and infrared singularities of the bds formula are not affected by this regge - cut contribution .,"[1, 0]",0
13,314,Everything works great on the hub with my Samsung Galaxy Pro S5e.,"[1, 0]",1
13,487,I'm buying more because they are so darn good!  They also have a mocha caramel that is delicious.,"[1, 0]",1
13,5,My son loves his camo case! It is a great value & protects the phone from the normal wear & tear of a pre teen!,"[1, 0]",1
13,383,This is the second one of these I have purchased over the years.  I workout a lot and my Ipod goes with me every time.  This case stands up well to a lot of use.,"[1, 0]",1
13,406,"If your kids throw things this will not save the remote.<br />We have dropped it a few times and its fine. But when it was thrown at the stairs it still cracked.<br />Basic protection, but not enough to save from angry children!","[1, 0]",1
13,64,"Was difficult to get on my iPhone 14 plus.  Once it was on the phone, the touch screen didn't work properly.  It would take multiple "".touches "" to get the screen to recognize the ""touch"".<br /><br />It appears that this case would be protective.  It isn't flimsy.  It looked nice.<br /><br />Very difficult to remove.","[1, 0]",1
13,384,The ear buds take a little getting used to  -  but the music quality is OUT OF THIS WORLD!!  Awesome!,"[1, 0]",1
13,303,"Awesome product, fits well on my mac. Would definitely recommend.","[1, 0]",0
13,424,It's exactly what is says it is. You connect it to your phone via Bluetooth and it'll play your phone sound over the radio. It automatically connects when in range. The sound quality is good and it's more or less initally easy to figure out how to use,"[1, 0]",1
13,151,"I returned this item because it had terrible coverage, similar to using a skin tone primer. The consistency is high in dimethicone/silicone ingredients and very low on pigment.<br /><br />Save your money and buy Kryolan brand makeup instead. Their heaviest coverage covers tattoos and bruises which is exactly what I was looking for.","[1, 0]",1
13,434,It will transfer TV programming to an iMac.  But it requires an app to send the TV programming on the iMac to an iPad on the same WiFi system.,"[1, 0]",1
13,362,I use this in conjuction with the HDE VGA RAC/S-Video Adapter: did not have to re-arange any furnishings in my bedroom: this cable allowed me to connect my pc to the tv: good clear picture,"[1, 0]",1
13,195,"This product is great for the skin.  I have dryness on my legs and within a day or two my legs were smooth as can be.  I use it right after a shower.  I also really like that it comes with a pump so it's not messy to use.  It smells good too, very light scent.","[1, 0]",1
13,63,Beautiful paint and stays on very well. Seems durable and protective.,"[1, 0]",0
13,167,This sunscreen is fantastic. A lot of zinc oxide sunscreens are greasy or chalky but this has a great consistency - it's thick and rubs in well. I prefer not to use chemical sunscreens because they don't block the full UV spectrum.,"[1, 0]",0
